id,date,hometeam,homescore,awayTeam,awayscore
52f3101d1b34326811679325,2013-02-19T05:00:00.000Z,Brooklyn Nets,113,Milwaukee Bucks,111
52f3101e1b34326811679326,2013-02-19T05:00:00.000Z,Denver Nuggets,97,Boston Celtics,90
52f310261b3432681167932c,2013-02-19T05:00:00.000Z,Utah Jazz,115,Golden State Warriors,101
52f3102b1b34326811679330,2013-02-20T05:00:00.000Z,Cleveland Cavaliers,105,New Orleans Hornets,100
52f3102c1b34326811679331,2013-02-20T05:00:00.000Z,Dallas Mavericks,111,Orlando Magic,96
52f3102d1b34326811679332,2013-02-20T05:00:00.000Z,Golden State Warriors,108,Phoenix Suns,98
52f3102f1b34326811679333,2013-02-20T05:00:00.000Z,Houston Rockets,122,Oklahoma City Thunder,119
52f310301b34326811679334,2013-02-20T05:00:00.000Z,Indiana Pacers,125,New York Knicks,91
52f310311b34326811679335,2013-02-20T05:00:00.000Z,Los Angeles Lakers,113,Boston Celtics,99
52f310331b34326811679337,2013-02-20T05:00:00.000Z,Minnesota Timberwolves,94,Philadelphia 76ers,87
52f310381b3432681167933b,2013-02-22T05:00:00.000Z,Atlanta Hawks,122,Sacramento Kings,108
52f3103b1b3432681167933e,2013-02-22T05:00:00.000Z,Golden State Warriors,107,San Antonio Spurs,101
52f3103d1b3432681167933f,2013-02-22T05:00:00.000Z,Indiana Pacers,114,Detroit Pistons,82
52f3103e1b34326811679340,2013-02-22T05:00:00.000Z,Los Angeles Lakers,111,Portland Trail Blazers,107
52f3103f1b34326811679341,2013-02-22T05:00:00.000Z,Memphis Grizzlies,88,Orlando Magic,82
52f310411b34326811679343,2013-02-22T05:00:00.000Z,Oklahoma City Thunder,127,Minnesota Timberwolves,111
52f310431b34326811679345,2013-02-22T05:00:00.000Z,Toronto Raptors,100,New York Knicks,98
52f310451b34326811679346,2013-02-22T05:00:00.000Z,Washington Wizards,119,Denver Nuggets,113
52f310481b34326811679349,2013-02-23T05:00:00.000Z,Los Angeles Clippers,107,Utah Jazz,94
52f3104c1b3432681167934d,2013-02-23T05:00:00.000Z,Washington Wizards,105,Houston Rockets,103
52f3104f1b34326811679350,2013-02-24T05:00:00.000Z,Miami Heat,109,Cleveland Cavaliers,105
52f310511b34326811679352,2013-02-24T05:00:00.000Z,New Orleans Hornets,110,Sacramento Kings,95
52f310521b34326811679353,2013-02-24T05:00:00.000Z,New York Knicks,99,Philadelphia 76ers,93
52f310531b34326811679354,2013-02-24T05:00:00.000Z,Oklahoma City Thunder,102,Chicago Bulls,72
52f310551b34326811679356,2013-02-24T05:00:00.000Z,Portland Trail Blazers,92,Boston Celtics,86
52f310561b34326811679357,2013-02-25T05:00:00.000Z,Denver Nuggets,119,Los Angeles Lakers,108
52f3105d1b3432681167935d,2013-02-26T05:00:00.000Z,Indiana Pacers,108,Golden State Warriors,97
52f3105e1b3432681167935e,2013-02-26T05:00:00.000Z,Los Angeles Clippers,106,Charlotte Bobcats,84
52f3105e1b3432681167935f,2013-02-26T05:00:00.000Z,Miami Heat,141,Sacramento Kings,129
52f310611b34326811679362,2013-02-26T05:00:00.000Z,Phoenix Suns,84,Minnesota Timberwolves,83
52f310621b34326811679363,2013-02-27T05:00:00.000Z,Cleveland Cavaliers,103,Toronto Raptors,92
52f310641b34326811679365,2013-02-27T05:00:00.000Z,Memphis Grizzlies,90,Dallas Mavericks,84
52f310651b34326811679366,2013-02-27T05:00:00.000Z,New York Knicks,109,Golden State Warriors,105
52f310661b34326811679367,2013-02-27T05:00:00.000Z,Oklahoma City Thunder,119,New Orleans Hornets,74
52f3106b1b3432681167936d,2013-02-28T05:00:00.000Z,Chicago Bulls,93,Philadelphia 76ers,82
52f3106d1b3432681167936f,2013-02-28T05:00:00.000Z,Los Angeles Lakers,116,Minnesota Timberwolves,94
52f3106e1b34326811679370,2013-03-01T05:00:00.000Z,Boston Celtics,94,Golden State Warriors,86
52f310721b34326811679373,2013-03-01T05:00:00.000Z,Denver Nuggets,105,Oklahoma City Thunder,103
52f310731b34326811679374,2013-03-01T05:00:00.000Z,Miami Heat,98,Memphis Grizzlies,91
52f310741b34326811679375,2013-03-01T05:00:00.000Z,New Orleans Hornets,100,Detroit Pistons,95
52f310761b34326811679377,2013-03-01T05:00:00.000Z,Phoenix Suns,92,Atlanta Hawks,87
52f310771b34326811679378,2013-03-01T05:00:00.000Z,San Antonio Spurs,130,Sacramento Kings,102
52f310791b3432681167937a,2013-03-01T05:00:00.000Z,Utah Jazz,98,Charlotte Bobcats,68
52f3107a1b3432681167937c,2013-03-02T05:00:00.000Z,Chicago Bulls,96,Brooklyn Nets,85
52f3107b1b3432681167937d,2013-03-02T05:00:00.000Z,Milwaukee Bucks,122,Toronto Raptors,114
52f3107c1b3432681167937e,2013-03-02T05:00:00.000Z,Philadelphia 76ers,104,Golden State Warriors,97
52f3107d1b3432681167937f,2013-03-02T05:00:00.000Z,Portland Trail Blazers,109,Minnesota Timberwolves,94
52f3107e1b34326811679380,2013-03-03T05:00:00.000Z,Houston Rockets,136,Dallas Mavericks,103
52f3107f1b34326811679381,2013-03-03T05:00:00.000Z,Indiana Pacers,97,Chicago Bulls,92
52f310811b34326811679383,2013-03-03T05:00:00.000Z,Los Angeles Lakers,99,Atlanta Hawks,98
52f310831b34326811679386,2013-03-03T05:00:00.000Z,Sacramento Kings,119,Charlotte Bobcats,83
52f310841b34326811679387,2013-03-03T05:00:00.000Z,San Antonio Spurs,114,Detroit Pistons,75
52f310851b34326811679388,2013-03-03T05:00:00.000Z,Washington Wizards,90,Philadelphia 76ers,87
52f310871b3432681167938a,2013-03-04T05:00:00.000Z,Denver Nuggets,104,Atlanta Hawks,88
52f310881b3432681167938b,2013-03-04T05:00:00.000Z,Golden State Warriors,125,Toronto Raptors,118
52f310891b3432681167938c,2013-03-04T05:00:00.000Z,Milwaukee Bucks,109,Utah Jazz,108
52f3108d1b3432681167938f,2013-03-04T05:00:00.000Z,Portland Trail Blazers,122,Charlotte Bobcats,105
52f3108e1b34326811679390,2013-03-05T05:00:00.000Z,Oklahoma City Thunder,122,Los Angeles Lakers,105
52f310911b34326811679393,2013-03-06T05:00:00.000Z,Atlanta Hawks,107,Philadelphia 76ers,96
52f310931b34326811679395,2013-03-06T05:00:00.000Z,Cleveland Cavaliers,104,Utah Jazz,101
52f310941b34326811679396,2013-03-06T05:00:00.000Z,Dallas Mavericks,112,Houston Rockets,108
52f310971b34326811679398,2013-03-06T05:00:00.000Z,Golden State Warriors,87,Sacramento Kings,83
52f310991b3432681167939a,2013-03-06T05:00:00.000Z,Los Angeles Clippers,117,Milwaukee Bucks,101
52f3109a1b3432681167939b,2013-03-06T05:00:00.000Z,Memphis Grizzlies,91,Portland Trail Blazers,85
52f3109b1b3432681167939c,2013-03-06T05:00:00.000Z,Miami Heat,97,Orlando Magic,96
52f3109c1b3432681167939d,2013-03-06T05:00:00.000Z,Minnesota Timberwolves,87,Washington Wizards,82
52f3109f1b343268116793a0,2013-03-06T05:00:00.000Z,San Antonio Spurs,101,Chicago Bulls,83
52f310a01b343268116793a1,2013-03-07T05:00:00.000Z,Denver Nuggets,107,Los Angeles Clippers,92
52f310a21b343268116793a3,2013-03-08T05:00:00.000Z,Boston Celtics,107,Atlanta Hawks,102
52f310a31b343268116793a4,2013-03-08T05:00:00.000Z,Brooklyn Nets,95,Washington Wizards,78
52f310a41b343268116793a6,2013-03-08T05:00:00.000Z,Chicago Bulls,89,Utah Jazz,88
52f310a91b343268116793aa,2013-03-08T05:00:00.000Z,Los Angeles Lakers,118,Toronto Raptors,116
52f310aa1b343268116793ab,2013-03-08T05:00:00.000Z,Miami Heat,102,Philadelphia 76ers,93
52f310ad1b343268116793ad,2013-03-08T05:00:00.000Z,Sacramento Kings,121,Phoenix Suns,112
52f310b01b343268116793b0,2013-03-09T05:00:00.000Z,Denver Nuggets,111,Minnesota Timberwolves,88
52f310b21b343268116793b2,2013-03-09T05:00:00.000Z,Memphis Grizzlies,96,New Orleans Hornets,85
52f310b31b343268116793b3,2013-03-09T05:00:00.000Z,New York Knicks,113,Utah Jazz,84
52f310b41b343268116793b4,2013-03-09T05:00:00.000Z,Phoenix Suns,107,Houston Rockets,105
52f310b61b343268116793b5,2013-03-09T05:00:00.000Z,Washington Wizards,104,Charlotte Bobcats,87
52f310b71b343268116793b6,2013-03-10T05:00:00.000Z,Los Angeles Clippers,129,Detroit Pistons,97
52f310b81b343268116793b7,2013-03-10T05:00:00.000Z,Los Angeles Lakers,90,Chicago Bulls,81
52f310b91b343268116793b8,2013-03-10T05:00:00.000Z,Miami Heat,105,Indiana Pacers,91
52f310bb1b343268116793ba,2013-03-10T05:00:00.000Z,New Orleans Hornets,98,Portland Trail Blazers,96
52f310bc1b343268116793bb,2013-03-10T05:00:00.000Z,Oklahoma City Thunder,91,Boston Celtics,79
52f310bd1b343268116793bc,2013-03-10T05:00:00.000Z,Orlando Magic,99,Philadelphia 76ers,91
52f310c01b343268116793be,2013-03-10T05:00:00.000Z,Toronto Raptors,100,Cleveland Cavaliers,96
52f310c11b343268116793bf,2013-03-11T04:00:00.000Z,Golden State Warriors,92,New York Knicks,63
52f310c21b343268116793c0,2013-03-11T04:00:00.000Z,Philadelphia 76ers,106,Brooklyn Nets,97
52f310c51b343268116793c2,2013-03-11T04:00:00.000Z,San Antonio Spurs,105,Oklahoma City Thunder,93
52f310c61b343268116793c3,2013-03-11T04:00:00.000Z,Utah Jazz,103,Detroit Pistons,90
52f310c81b343268116793c4,2013-03-12T04:00:00.000Z,Brooklyn Nets,108,New Orleans Hornets,98
52f310ca1b343268116793c5,2013-03-12T04:00:00.000Z,Charlotte Bobcats,100,Boston Celtics,74
52f310cc1b343268116793c6,2013-03-12T04:00:00.000Z,Cleveland Cavaliers,95,Washington Wizards,90
52f310ce1b343268116793c7,2013-03-12T04:00:00.000Z,Miami Heat,98,Atlanta Hawks,81
52f310d11b343268116793c9,2013-03-12T04:00:00.000Z,Minnesota Timberwolves,107,San Antonio Spurs,83
52f310d51b343268116793cc,2013-03-13T04:00:00.000Z,Atlanta Hawks,96,Los Angeles Lakers,92
52f310d61b343268116793cd,2013-03-13T04:00:00.000Z,Boston Celtics,112,Toronto Raptors,88
52f310d81b343268116793ce,2013-03-13T04:00:00.000Z,Denver Nuggets,117,New York Knicks,94
52f310d91b343268116793cf,2013-03-13T04:00:00.000Z,Golden State Warriors,105,Detroit Pistons,97
52f310da1b343268116793d0,2013-03-13T04:00:00.000Z,Houston Rockets,111,Phoenix Suns,81
52f310dc1b343268116793d1,2013-03-13T04:00:00.000Z,Indiana Pacers,107,Minnesota Timberwolves,91
52f310df1b343268116793d3,2013-03-13T04:00:00.000Z,Oklahoma City Thunder,110,Utah Jazz,87
52f310e11b343268116793d5,2013-03-13T04:00:00.000Z,Sacramento Kings,121,Chicago Bulls,79
52f310e41b343268116793d6,2013-03-13T04:00:00.000Z,Washington Wizards,106,Milwaukee Bucks,93
52f310e51b343268116793d7,2013-03-14T04:00:00.000Z,Portland Trail Blazers,105,New York Knicks,90
52f310e71b343268116793d8,2013-03-14T04:00:00.000Z,San Antonio Spurs,92,Dallas Mavericks,91
52f310e81b343268116793d9,2013-03-15T04:00:00.000Z,Atlanta Hawks,107,Phoenix Suns,94
52f310ea1b343268116793da,2013-03-15T04:00:00.000Z,Dallas Mavericks,96,Cleveland Cavaliers,86
52f310eb1b343268116793db,2013-03-15T04:00:00.000Z,Denver Nuggets,87,Memphis Grizzlies,80
52f310ed1b343268116793dd,2013-03-15T04:00:00.000Z,Houston Rockets,108,Minnesota Timberwolves,100
52f310f11b343268116793e0,2013-03-15T04:00:00.000Z,Oklahoma City Thunder,117,Orlando Magic,104
52f310f21b343268116793e1,2013-03-15T04:00:00.000Z,Toronto Raptors,92,Charlotte Bobcats,78
52f310f31b343268116793e2,2013-03-15T04:00:00.000Z,Washington Wizards,96,New Orleans Hornets,87
52f310f41b343268116793e3,2013-03-16T04:00:00.000Z,Boston Celtics,105,Charlotte Bobcats,88
52f310f51b343268116793e4,2013-03-16T04:00:00.000Z,Philadelphia 76ers,98,Indiana Pacers,91
52f310f61b343268116793e5,2013-03-16T04:00:00.000Z,Portland Trail Blazers,112,Detroit Pistons,101
52f310f71b343268116793e6,2013-03-16T04:00:00.000Z,San Antonio Spurs,119,Cleveland Cavaliers,113
52f310f91b343268116793e7,2013-03-16T04:00:00.000Z,Utah Jazz,90,Memphis Grizzlies,84
52f310fa1b343268116793e8,2013-03-16T04:00:00.000Z,Washington Wizards,127,Phoenix Suns,105
52f310fe1b343268116793ec,2013-03-17T04:00:00.000Z,Los Angeles Clippers,93,New York Knicks,80
52f310ff1b343268116793ed,2013-03-17T04:00:00.000Z,Los Angeles Lakers,113,Sacramento Kings,102
52f311001b343268116793ee,2013-03-17T04:00:00.000Z,Milwaukee Bucks,115,Orlando Magic,109
52f311011b343268116793ef,2013-03-17T04:00:00.000Z,Minnesota Timberwolves,97,New Orleans Hornets,95
52f311061b343268116793f3,2013-03-18T04:00:00.000Z,Charlotte Bobcats,119,Washington Wizards,114
52f3110b1b343268116793f7,2013-03-18T04:00:00.000Z,Memphis Grizzlies,92,Minnesota Timberwolves,77
52f3110d1b343268116793f9,2013-03-18T04:00:00.000Z,Philadelphia 76ers,101,Portland Trail Blazers,100
52f3110e1b343268116793fa,2013-03-18T04:00:00.000Z,Phoenix Suns,99,Los Angeles Lakers,76
52f311101b343268116793fc,2013-03-19T04:00:00.000Z,Indiana Pacers,95,Orlando Magic,73
52f311111b343268116793fd,2013-03-19T04:00:00.000Z,Milwaukee Bucks,102,Portland Trail Blazers,95
52f311131b343268116793ff,2013-03-19T04:00:00.000Z,Sacramento Kings,116,Los Angeles Clippers,101
52f311151b34326811679400,2013-03-20T04:00:00.000Z,Atlanta Hawks,98,Milwaukee Bucks,90
52f311161b34326811679401,2013-03-20T04:00:00.000Z,Charlotte Bobcats,107,Toronto Raptors,101
52f311191b34326811679404,2013-03-20T04:00:00.000Z,Houston Rockets,100,Utah Jazz,93
52f3111a1b34326811679405,2013-03-20T04:00:00.000Z,Los Angeles Clippers,101,Philadelphia 76ers,72
52f3111b1b34326811679406,2013-03-20T04:00:00.000Z,Memphis Grizzlies,90,Oklahoma City Thunder,89
52f3111c1b34326811679407,2013-03-20T04:00:00.000Z,New Orleans Hornets,87,Boston Celtics,86
52f3111d1b34326811679408,2013-03-20T04:00:00.000Z,New York Knicks,106,Orlando Magic,94
52f3111f1b3432681167940a,2013-03-20T04:00:00.000Z,San Antonio Spurs,104,Golden State Warriors,93
52f311201b3432681167940c,2013-03-21T04:00:00.000Z,Denver Nuggets,101,Philadelphia 76ers,100
52f311211b3432681167940d,2013-03-21T04:00:00.000Z,Sacramento Kings,101,Minnesota Timberwolves,98
52f311241b3432681167940f,2013-03-22T04:00:00.000Z,Dallas Mavericks,104,Boston Celtics,94
52f311251b34326811679410,2013-03-22T04:00:00.000Z,Houston Rockets,116,Cleveland Cavaliers,78
52f311261b34326811679411,2013-03-22T04:00:00.000Z,Indiana Pacers,102,Milwaukee Bucks,78
52f311281b34326811679413,2013-03-22T04:00:00.000Z,Miami Heat,103,Detroit Pistons,89
52f311291b34326811679414,2013-03-22T04:00:00.000Z,New Orleans Hornets,90,Memphis Grizzlies,83
52f3112d1b34326811679417,2013-03-22T04:00:00.000Z,San Antonio Spurs,104,Utah Jazz,97
52f311301b3432681167941a,2013-03-23T04:00:00.000Z,Chicago Bulls,87,Indiana Pacers,84
52f311301b3432681167941b,2013-03-23T04:00:00.000Z,Denver Nuggets,101,Sacramento Kings,95
52f311311b3432681167941c,2013-03-23T04:00:00.000Z,Golden State Warriors,101,Washington Wizards,92
52f311321b3432681167941d,2013-03-23T04:00:00.000Z,Los Angeles Clippers,101,Brooklyn Nets,95
52f311331b3432681167941e,2013-03-23T04:00:00.000Z,Memphis Grizzlies,110,Boston Celtics,106
52f311341b3432681167941f,2013-03-23T04:00:00.000Z,New York Knicks,110,Toronto Raptors,84
52f311351b34326811679420,2013-03-24T04:00:00.000Z,Dallas Mavericks,113,Utah Jazz,108
52f311361b34326811679421,2013-03-24T04:00:00.000Z,Houston Rockets,96,San Antonio Spurs,95
52f311371b34326811679422,2013-03-24T04:00:00.000Z,Miami Heat,109,Charlotte Bobcats,77
52f311391b34326811679425,2013-03-24T04:00:00.000Z,Oklahoma City Thunder,103,Portland Trail Blazers,83
52f3113c1b34326811679428,2013-03-25T04:00:00.000Z,Golden State Warriors,109,Los Angeles Lakers,103
52f3113d1b34326811679429,2013-03-25T04:00:00.000Z,Indiana Pacers,100,Atlanta Hawks,94
52f3113e1b3432681167942a,2013-03-25T04:00:00.000Z,New Orleans Hornets,110,Denver Nuggets,86
52f311421b3432681167942c,2013-03-25T04:00:00.000Z,Utah Jazz,107,Philadelphia 76ers,91
52f311441b3432681167942d,2013-03-25T04:00:00.000Z,Washington Wizards,107,Memphis Grizzlies,94
52f311481b3432681167942f,2013-03-26T04:00:00.000Z,Dallas Mavericks,109,Los Angeles Clippers,102
52f3114b1b34326811679431,2013-03-27T04:00:00.000Z,Charlotte Bobcats,114,Orlando Magic,108
52f3114d1b34326811679432,2013-03-27T04:00:00.000Z,Chicago Bulls,101,Miami Heat,97
52f3115b1b34326811679438,2013-03-27T04:00:00.000Z,New York Knicks,108,Memphis Grizzlies,101
52f3115d1b34326811679439,2013-03-27T04:00:00.000Z,Oklahoma City Thunder,103,Washington Wizards,80
52f3115f1b3432681167943a,2013-03-27T04:00:00.000Z,Philadelphia 76ers,100,Milwaukee Bucks,92
52f311611b3432681167943c,2013-03-27T04:00:00.000Z,San Antonio Spurs,100,Denver Nuggets,99
52f311631b3432681167943e,2013-03-27T04:00:00.000Z,Utah Jazz,103,Phoenix Suns,88
52f311651b34326811679440,2013-03-28T04:00:00.000Z,Milwaukee Bucks,113,Los Angeles Lakers,103
52f311671b34326811679442,2013-03-29T04:00:00.000Z,Boston Celtics,118,Atlanta Hawks,107
52f311691b34326811679444,2013-03-29T04:00:00.000Z,Denver Nuggets,109,Brooklyn Nets,87
52f3116c1b34326811679446,2013-03-29T04:00:00.000Z,Memphis Grizzlies,103,Houston Rockets,94
52f3116d1b34326811679447,2013-03-29T04:00:00.000Z,Minnesota Timberwolves,101,Oklahoma City Thunder,93
52f311701b34326811679449,2013-03-29T04:00:00.000Z,New York Knicks,111,Charlotte Bobcats,102
52f311721b3432681167944a,2013-03-29T04:00:00.000Z,Orlando Magic,97,Washington Wizards,92
52f311731b3432681167944c,2013-03-29T04:00:00.000Z,San Antonio Spurs,104,Los Angeles Clippers,102
52f311751b3432681167944d,2013-03-30T04:00:00.000Z,Atlanta Hawks,97,Orlando Magic,88
52f311771b3432681167944e,2013-03-30T04:00:00.000Z,Dallas Mavericks,100,Chicago Bulls,98
52f311781b3432681167944f,2013-03-30T04:00:00.000Z,Golden State Warriors,125,Portland Trail Blazers,98
52f3117a1b34326811679450,2013-03-30T04:00:00.000Z,Houston Rockets,98,Los Angeles Clippers,81
52f3117d1b34326811679453,2013-03-30T04:00:00.000Z,Philadelphia 76ers,100,Charlotte Bobcats,92
52f311811b34326811679456,2013-03-30T04:00:00.000Z,Utah Jazz,116,Brooklyn Nets,107
52f311821b34326811679457,2013-03-31T04:00:00.000Z,Chicago Bulls,95,Detroit Pistons,94
52f311831b34326811679458,2013-03-31T04:00:00.000Z,New Orleans Hornets,112,Cleveland Cavaliers,92
52f311841b34326811679459,2013-03-31T04:00:00.000Z,New York Knicks,108,Boston Celtics,89
52f311861b3432681167945b,2013-03-31T04:00:00.000Z,Washington Wizards,109,Toronto Raptors,92
52f311871b3432681167945c,2013-04-01T04:00:00.000Z,Atlanta Hawks,102,Cleveland Cavaliers,94
52f311881b3432681167945d,2013-04-01T04:00:00.000Z,Houston Rockets,111,Orlando Magic,103
52f311891b3432681167945f,2013-04-01T04:00:00.000Z,Memphis Grizzlies,92,San Antonio Spurs,90
52f3118a1b34326811679460,2013-04-01T04:00:00.000Z,Milwaukee Bucks,131,Charlotte Bobcats,102
52f3118b1b34326811679461,2013-04-01T04:00:00.000Z,Minnesota Timberwolves,110,Boston Celtics,100
52f3118d1b34326811679463,2013-04-01T04:00:00.000Z,Utah Jazz,112,Portland Trail Blazers,102
52f3118d1b34326811679464,2013-04-02T04:00:00.000Z,Los Angeles Lakers,101,Dallas Mavericks,81
52f3118f1b34326811679466,2013-04-02T04:00:00.000Z,Washington Wizards,90,Chicago Bulls,86
52f311911b34326811679468,2013-04-03T04:00:00.000Z,Boston Celtics,98,Detroit Pistons,93
52f311921b34326811679469,2013-04-03T04:00:00.000Z,Charlotte Bobcats,88,Philadelphia 76ers,83
52f311941b3432681167946b,2013-04-03T04:00:00.000Z,Golden State Warriors,98,New Orleans Hornets,88
52f311951b3432681167946c,2013-04-03T04:00:00.000Z,Los Angeles Clippers,126,Phoenix Suns,101
52f311981b34326811679470,2013-04-03T04:00:00.000Z,San Antonio Spurs,98,Orlando Magic,84
52f311991b34326811679471,2013-04-03T04:00:00.000Z,Toronto Raptors,88,Washington Wizards,78
52f3119c1b34326811679474,2013-04-04T04:00:00.000Z,Denver Nuggets,95,Dallas Mavericks,94
52f3119d1b34326811679475,2013-04-04T04:00:00.000Z,Oklahoma City Thunder,100,San Antonio Spurs,88
52f311a11b34326811679479,2013-04-05T04:00:00.000Z,Chicago Bulls,87,Orlando Magic,86
52f311a31b3432681167947b,2013-04-05T04:00:00.000Z,Los Angeles Lakers,86,Memphis Grizzlies,84
52f311a41b3432681167947d,2013-04-05T04:00:00.000Z,New York Knicks,101,Milwaukee Bucks,83
52f311a81b34326811679481,2013-04-05T04:00:00.000Z,Utah Jazz,95,New Orleans Hornets,83
52f311a91b34326811679482,2013-04-06T04:00:00.000Z,Brooklyn Nets,105,Charlotte Bobcats,96
52f311a91b34326811679483,2013-04-06T04:00:00.000Z,Denver Nuggets,132,Houston Rockets,114
52f311aa1b34326811679484,2013-04-06T04:00:00.000Z,Miami Heat,106,Philadelphia 76ers,87
52f311ab1b34326811679485,2013-04-06T04:00:00.000Z,Milwaukee Bucks,100,Toronto Raptors,83
52f311ac1b34326811679486,2013-04-06T04:00:00.000Z,Minnesota Timberwolves,107,Detroit Pistons,101
52f311ad1b34326811679487,2013-04-06T04:00:00.000Z,San Antonio Spurs,99,Atlanta Hawks,97
52f311ad1b34326811679488,2013-04-06T04:00:00.000Z,Washington Wizards,104,Indiana Pacers,85
52f311ae1b34326811679489,2013-04-07T04:00:00.000Z,Boston Celtics,107,Washington Wizards,96
52f311af1b3432681167948a,2013-04-07T04:00:00.000Z,Cleveland Cavaliers,91,Orlando Magic,85
52f311b01b3432681167948b,2013-04-07T04:00:00.000Z,Detroit Pistons,99,Chicago Bulls,85
52f311b11b3432681167948d,2013-04-07T04:00:00.000Z,Los Angeles Clippers,109,Los Angeles Lakers,95
52f311b61b34326811679492,2013-04-09T04:00:00.000Z,Brooklyn Nets,104,Philadelphia 76ers,83
52f311b71b34326811679494,2013-04-09T04:00:00.000Z,Golden State Warriors,105,Minnesota Timberwolves,89
52f311b81b34326811679495,2013-04-09T04:00:00.000Z,Houston Rockets,101,Phoenix Suns,98
52f311b91b34326811679496,2013-04-09T04:00:00.000Z,Indiana Pacers,99,Cleveland Cavaliers,94
52f311ba1b34326811679497,2013-04-09T04:00:00.000Z,Los Angeles Lakers,104,New Orleans Hornets,96
52f311ba1b34326811679498,2013-04-09T04:00:00.000Z,Memphis Grizzlies,94,Charlotte Bobcats,75
52f311bb1b34326811679499,2013-04-09T04:00:00.000Z,Miami Heat,94,Milwaukee Bucks,83
52f311bc1b3432681167949a,2013-04-09T04:00:00.000Z,New York Knicks,120,Washington Wizards,99
52f311c01b3432681167949f,2013-04-10T04:00:00.000Z,Denver Nuggets,96,San Antonio Spurs,86
52f311c11b343268116794a0,2013-04-10T04:00:00.000Z,Los Angeles Clippers,111,Minnesota Timberwolves,95
52f311c21b343268116794a1,2013-04-10T04:00:00.000Z,Orlando Magic,113,Milwaukee Bucks,103
52f311c51b343268116794a4,2013-04-10T04:00:00.000Z,Sacramento Kings,121,New Orleans Hornets,110
52f311c61b343268116794a6,2013-04-11T04:00:00.000Z,Chicago Bulls,118,New York Knicks,111
52f311c81b343268116794a8,2013-04-12T04:00:00.000Z,Atlanta Hawks,109,Milwaukee Bucks,104
52f311ca1b343268116794aa,2013-04-12T04:00:00.000Z,Dallas Mavericks,108,Denver Nuggets,105
52f311ca1b343268116794ab,2013-04-12T04:00:00.000Z,Detroit Pistons,113,Charlotte Bobcats,93
52f311cd1b343268116794ae,2013-04-12T04:00:00.000Z,Los Angeles Lakers,118,Golden State Warriors,116
52f311ce1b343268116794af,2013-04-12T04:00:00.000Z,Miami Heat,109,Boston Celtics,101
52f311d01b343268116794b2,2013-04-12T04:00:00.000Z,San Antonio Spurs,108,Sacramento Kings,101
52f311d11b343268116794b3,2013-04-12T04:00:00.000Z,Toronto Raptors,97,Chicago Bulls,88
52f311d21b343268116794b4,2013-04-12T04:00:00.000Z,Utah Jazz,107,Minnesota Timberwolves,100
52f311d31b343268116794b6,2013-04-13T04:00:00.000Z,Charlotte Bobcats,95,Milwaukee Bucks,85
52f311d51b343268116794b8,2013-04-13T04:00:00.000Z,Minnesota Timberwolves,105,Phoenix Suns,93
52f311d71b343268116794ba,2013-04-14T04:00:00.000Z,Denver Nuggets,118,Portland Trail Blazers,109
52f311d81b343268116794bb,2013-04-14T04:00:00.000Z,Houston Rockets,121,Sacramento Kings,100
52f311d81b343268116794bc,2013-04-14T04:00:00.000Z,Los Angeles Lakers,91,San Antonio Spurs,86
52f311d91b343268116794bd,2013-04-14T04:00:00.000Z,Miami Heat,105,Chicago Bulls,93
52f311db1b343268116794bf,2013-04-14T04:00:00.000Z,New York Knicks,90,Indiana Pacers,80
52f311dc1b343268116794c0,2013-04-14T04:00:00.000Z,Philadelphia 76ers,91,Cleveland Cavaliers,77
52f311dc1b343268116794c1,2013-04-14T04:00:00.000Z,Toronto Raptors,93,Brooklyn Nets,87
52f311dd1b343268116794c2,2013-04-15T04:00:00.000Z,Brooklyn Nets,106,Washington Wizards,101
52f311de1b343268116794c3,2013-04-15T04:00:00.000Z,Charlotte Bobcats,106,New York Knicks,95
52f311e11b343268116794c6,2013-04-15T04:00:00.000Z,Detroit Pistons,109,Philadelphia 76ers,101
52f311e11b343268116794c7,2013-04-15T04:00:00.000Z,Golden State Warriors,116,San Antonio Spurs,106
52f311e41b343268116794ca,2013-04-15T04:00:00.000Z,Oklahoma City Thunder,104,Sacramento Kings,95
52f311e61b343268116794cc,2013-04-15T04:00:00.000Z,Phoenix Suns,119,Houston Rockets,112
52f311e71b343268116794ce,2013-04-16T04:00:00.000Z,Los Angeles Clippers,93,Portland Trail Blazers,77
52f311e81b343268116794cf,2013-04-17T04:00:00.000Z,Brooklyn Nets,103,Detroit Pistons,99
52f311e91b343268116794d0,2013-04-17T04:00:00.000Z,Charlotte Bobcats,105,Cleveland Cavaliers,98
52f311ea1b343268116794d1,2013-04-17T04:00:00.000Z,Chicago Bulls,95,Washington Wizards,92
52f311eb1b343268116794d2,2013-04-17T04:00:00.000Z,Dallas Mavericks,99,New Orleans Hornets,87
52f311eb1b343268116794d3,2013-04-17T04:00:00.000Z,Denver Nuggets,118,Phoenix Suns,98
52f311ed1b343268116794d5,2013-04-17T04:00:00.000Z,Los Angeles Lakers,99,Houston Rockets,95
52f311ee1b343268116794d6,2013-04-17T04:00:00.000Z,Memphis Grizzlies,86,Utah Jazz,70
52f311ef1b343268116794d7,2013-04-17T04:00:00.000Z,Miami Heat,105,Orlando Magic,93
52f311f01b343268116794d8,2013-04-17T04:00:00.000Z,New York Knicks,98,Atlanta Hawks,92
